artist,title,album,length,size,url,download
Abid,Pagol Hawar Badol Dine,Eto Bhalobashi,4:03,5.59,http://music.com.bd/download/Music/A/Abid/Eto%20Bhalobashi/09%20-%20Abid%20-%20Pagol%20Hawar%20Badol%20Dine%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Abid/Eto%20Bhalobashi/09%20-%20Abid%20-%20Pagol%20Hawar%20Badol%20Dine%20(music.com.bd).mp3
Abid,Amar Jabar Belay,Eto Bhalobashi,4:22,6.02,http://music.com.bd/download/Music/A/Abid/Eto%20Bhalobashi/10%20-%20Abid%20-%20Amar%20Jabar%20Belay%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Abid/Eto%20Bhalobashi/10%20-%20Abid%20-%20Amar%20Jabar%20Belay%20(music.com.bd).mp3
Abid,Dibosho Rojoni Ami Jeno Kaar,Eto Bhalobashi,5:32,7.62,http://music.com.bd/download/Music/A/Abid/Eto%20Bhalobashi/11%20-%20Abid%20-%20Dibosho%20Rojoni%20Ami%20Jeno%20Kaar%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Abid/Eto%20Bhalobashi/11%20-%20Abid%20-%20Dibosho%20Rojoni%20Ami%20Jeno%20Kaar%20(music.com.bd).mp3
Adhar,Adhar,Adhare Opshori,6:00,13.77,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Adhar%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Adhar%20(music.com.bd).mp3
Adhar,Adhare Opshori,Adhare Opshori,4:36,10.55,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Adhare%20Opshori%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Adhare%20Opshori%20(music.com.bd).mp3
Adhar,Aj Neshay,Adhare Opshori,4:01,9.2,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Aj%20Neshay%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Aj%20Neshay%20(music.com.bd).mp3
Adhar,Amar Ontor,Adhare Opshori,5:06,11.68,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Amar%20Ontor%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Amar%20Ontor%20(music.com.bd).mp3
Adhar,Bishonnota,Adhare Opshori,4:41,10.74,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Bishonnota%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Bishonnota%20(music.com.bd).mp3
Adhar,Dirgho Shash,Adhare Opshori,4:38,10.64,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Dirgho%20Shash%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Dirgho%20Shash%20(music.com.bd).mp3
Adhar,Ekaki,Adhare Opshori,5:11,11.9,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Ekaki%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Ekaki%20(music.com.bd).mp3
Adhar,Ekta Din,Adhare Opshori,4:11,9.61,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Ekta%20Din%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Ekta%20Din%20(music.com.bd).mp3
Adhar,Kare Neyna,Adhare Opshori,8:23,19.2,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Kare%20Neyna%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Kare%20Neyna%20(music.com.bd).mp3
Adhar,Obhiman,Adhare Opshori,5:08,11.77,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Obhiman%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Obhiman%20(music.com.bd).mp3
Adhar,Tomar Akash,Adhare Opshori,4:00,9.18,http://music.com.bd/download/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Tomar%20Akash%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adhar/Adhare%20Opshori/Adhar%20-%20Tomar%20Akash%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Hridoy,Ontohin,3:45,7.13,http://music.com.bd/download/Music/A/Adit/Ontohin/01%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Hridoy%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/01%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Hridoy%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Aaj Ei Akash (Ost Of The Film Porinoti),Ontohin,5:42,10.54,http://music.com.bd/download/Music/A/Adit/Ontohin/02%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Aaj%20Ei%20Akash%20(OST%20-%20Porinoti)%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/02%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Aaj%20Ei%20Akash%20(OST%20-%20Porinoti)%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Nijhum Raat,Ontohin,4:09,7.67,http://music.com.bd/download/Music/A/Adit/Ontohin/03%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Nijhum%20Raat%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/03%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Nijhum%20Raat%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Neoner Aalo,Ontohin,4:47,9.01,http://music.com.bd/download/Music/A/Adit/Ontohin/04%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Neoner%20Aalo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/04%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Neoner%20Aalo%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Bhorer Shishir,Ontohin,4:27,8.35,http://music.com.bd/download/Music/A/Adit/Ontohin/05%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Bhorer%20Shishir%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/05%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Bhorer%20Shishir%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Harano Akash,Ontohin,4:49,8.88,http://music.com.bd/download/Music/A/Adit/Ontohin/06%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Harano%20Akash%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/06%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Harano%20Akash%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Ontohin,Ontohin,5:39,10.52,http://music.com.bd/download/Music/A/Adit/Ontohin/07%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Ontohin%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/07%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Ontohin%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Soul Version Of Hridoy,Ontohin,3:44,6.84,http://music.com.bd/download/Music/A/Adit/Ontohin/09%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Soul%20Version%20Of%20Hridoy%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/09%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Soul%20Version%20Of%20Hridoy%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Shomadhi,Ontohin,4:40,8.72,http://music.com.bd/download/Music/A/Adit/Ontohin/10%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Shomadhi%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/10%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Shomadhi%20(music.com.bd).mp3
Adit feat. Elita and Mahadi,Klanti,Ontohin,6:11,11.61,http://music.com.bd/download/Music/A/Adit/Ontohin/11%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Klanti%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Adit/Ontohin/11%20-%20Adit%20feat.%20Elita%20and%20Mahadi%20-%20Klanti%20(music.com.bd).mp3
Afrin,Joto Boli,Swapnoduar,5:03,4.64,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/01.%20Afrin%20-%20Joto%20Boli%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/01.%20Afrin%20-%20Joto%20Boli%20(music.com.bd).mp3
Afrin,Swapnoduar,Swapnoduar,4:59,4.59,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/02.%20Afrin%20-%20Swapnoduar%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/02.%20Afrin%20-%20Swapnoduar%20(music.com.bd).mp3
Afrin,Bhalobashar Rong,Swapnoduar,5:13,4.8,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/03.%20Afrin%20-%20Bhalobashar%20Rong%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/03.%20Afrin%20-%20Bhalobashar%20Rong%20(music.com.bd).mp3
Afrin,Jibon Galo,Swapnoduar,3:30,3.23,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/04.%20Afrin%20-%20Jibon%20Galo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/04.%20Afrin%20-%20Jibon%20Galo%20(music.com.bd).mp3
Afrin,Phire Esho,Swapnoduar,4:32,4.17,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/05.%20Afrin%20-%20Phire%20Esho%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/05.%20Afrin%20-%20Phire%20Esho%20(music.com.bd).mp3
Afrin,Majhe Majhe,Swapnoduar,4:28,4.11,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/06.%20Afrin%20-%20Majhe%20Majhe%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/06.%20Afrin%20-%20Majhe%20Majhe%20(music.com.bd).mp3
Afrin,Tumi Ashoni Bole,Swapnoduar,3:44,3.44,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/07.%20Afrin%20-%20Tumi%20Ashoni%20Bole%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/07.%20Afrin%20-%20Tumi%20Ashoni%20Bole%20(music.com.bd).mp3
Afrin,Brishty,Swapnoduar,4:12,3.87,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/08.%20Afrin%20-%20Brishty%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/08.%20Afrin%20-%20Brishty%20(music.com.bd).mp3
Afrin,Harano Hiya,Swapnoduar,4:20,3.99,http://music.com.bd/download/Music/A/Afrin/Swapnoduar/09.%20Afrin%20-%20Harano%20Hiya%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Afrin/Swapnoduar/09.%20Afrin%20-%20Harano%20Hiya%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Bhoy Bhoy,Thikana,4:37,4.25,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Bhoy%20Bhoy%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Bhoy%20Bhoy%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Chirkut,Thikana,5:07,4.71,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Chirkut%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Chirkut%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Ekti Golap,Thikana,6:14,5.73,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Ekti%20Golap%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Ekti%20Golap%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Ghum Ghum Chokh,Thikana,5:50,5.36,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Ghum%20Ghum%20Chokh%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Ghum%20Ghum%20Chokh%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Godhuli,Thikana,4:53,4.49,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Godhuli%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Godhuli%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Opekkha,Thikana,4:44,4.35,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Opekkha%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Opekkha%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Oshojjo Dhoroni,Thikana,4:22,4.02,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Oshojjo%20Dhoroni%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Oshojjo%20Dhoroni%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Pratthona,Thikana,5:05,4.68,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Pratthona%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Pratthona%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Shamol Boron Meyeti,Thikana,6:21,5.84,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Shamol%20Boron%20Meyeti%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Shamol%20Boron%20Meyeti%20(music.com.bd).mp3
Agun ''''::::[""""::::::WwW.GaAnOGaAn.Com"""":::],Uttal Shomudro,Thikana,4:10,3.83,http://music.com.bd/download/Music/A/Agun/Thikana/Agun%20-%20Uttal%20Shomudro%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Agun/Thikana/Agun%20-%20Uttal%20Shomudro%20(music.com.bd).mp3
Ahmed,Sono Onamika,Ami Eka,3:54,3.59,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/01.%20Ahmed%20-%20Sono%20Onamika%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/01.%20Ahmed%20-%20Sono%20Onamika%20(music.com.bd).mp3
Ahmed,Ami Eka,Ami Eka,4:45,4.37,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/02.%20Ahmed%20-%20Ami%20Eka%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/02.%20Ahmed%20-%20Ami%20Eka%20(music.com.bd).mp3
Ahmed,Nai Tumi Nai,Ami Eka,4:44,4.36,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/03.%20Ahmed%20-%20Nai%20Tumi%20Nai%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/03.%20Ahmed%20-%20Nai%20Tumi%20Nai%20(music.com.bd).mp3
Ahmed,Chole Aso Bondhu,Ami Eka,5:13,4.8,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/04.%20Ahmed%20-%20Chole%20Aso%20Bondhu%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/04.%20Ahmed%20-%20Chole%20Aso%20Bondhu%20(music.com.bd).mp3
Ahmed,Tomer Deya kosto,Ami Eka,4:26,4.09,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/05.%20Ahmed%20-%20Tomer%20Deya%20kosto%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/05.%20Ahmed%20-%20Tomer%20Deya%20kosto%20(music.com.bd).mp3
Ahmed,Buker Vator Misil,Ami Eka,4:34,4.21,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/06.%20Ahmed%20-%20Buker%20Vator%20Misil%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/06.%20Ahmed%20-%20Buker%20Vator%20Misil%20(music.com.bd).mp3
Ahmed,Chup Chap,Ami Eka,5:40,5.21,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/07.%20Ahmed%20-%20Chup%20Chap%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/07.%20Ahmed%20-%20Chup%20Chap%20(music.com.bd).mp3
Ahmed,Nijai Oporadhi,Ami Eka,5:01,4.61,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/08.%20Ahmed%20-%20Nijai%20Oporadhi%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/08.%20Ahmed%20-%20Nijai%20Oporadhi%20(music.com.bd).mp3
Ahmed,Mon Vanga Galo,Ami Eka,5:08,4.71,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/09.%20Ahmed%20-%20Mon%20Vanga%20Galo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/09.%20Ahmed%20-%20Mon%20Vanga%20Galo%20(music.com.bd).mp3
Ahmed,Protidin Choker Jole,Ami Eka,4:03,3.73,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/10.%20Ahmed%20-%20Protidin%20Choker%20Jole%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/10.%20Ahmed%20-%20Protidin%20Choker%20Jole%20(music.com.bd).mp3
Doridro.com || Ontor Attar Sondhane...,Jibon Moron,Ami Eka,5:36,5.15,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/11.%20Ahmed%20-%20Jibon%20Moron%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/11.%20Ahmed%20-%20Jibon%20Moron%20(music.com.bd).mp3
Ahmed,Buker Vator Misil - ll,Ami Eka,4:35,4.21,http://music.com.bd/download/Music/A/Ahmed/Ami%20Eka/12.%20Ahmed%20-%20Buker%20Vator%20Misil%20-%20ll%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed/Ami%20Eka/12.%20Ahmed%20-%20Buker%20Vator%20Misil%20-%20ll%20(music.com.bd).mp3
Ahmed Bukhater,Al Qodso Tonadeena,,3:41,3.39,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Al%20Qodso%20Tonadeena%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Al%20Qodso%20Tonadeena%20(music.com.bd).mp3
Ahmed Bukhater,Fartaqi,,3:11,0.76813,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Fartaqi%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Fartaqi%20(music.com.bd).mp3
Ahmed Bukhater,Hijaab,,4:53,2.26,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Hijaab%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Hijaab%20(music.com.bd).mp3
Ahmed Bukhater,Last Breath,,4:00,1.85,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Last%20Breath%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Last%20Breath%20(music.com.bd).mp3
Ahmed Bukhater,Mother,,4:52,2.25,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Mother%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Mother%20(music.com.bd).mp3
Ahmed Bukhater,Quiteness,,6:05,2.8,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Quiteness%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Quiteness%20(music.com.bd).mp3
Ahmed Bukhater,Ramadan,,3:11,2.93,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Ramadan%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Ramadan%20(music.com.bd).mp3
Ahmed Bukhater,Taweelo Al Shawq,,6:08,4.93,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Taweelo%20Al%20Shawq%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Taweelo%20Al%20Shawq%20(music.com.bd).mp3
Ahmed Bukhater,World Of Pride,,4:00,3.68,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20World%20Of%20Pride%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20World%20Of%20Pride%20(music.com.bd).mp3
Ahmed Bukhater,Ya Eid,,3:54,3.58,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Ya%20Eid%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Ya%20Eid%20(music.com.bd).mp3
Ahmed Bukhater,Zayed Alwafaa,,2:23,2.2,http://music.com.bd/download/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Zayed%20Alwafaa%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ahmed%20Bukhater/Ahmed%20Bukhater%20-%20Zayed%20Alwafaa%20(music.com.bd).mp3
Ajob,Achhe Moja,Ajob,8:04,7.41,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Achhe%20Moja%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Achhe%20Moja%20(music.com.bd).mp3
Ajob,Adorer Manushta,Ajob,4:29,4.13,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Adorer%20Manushta%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Adorer%20Manushta%20(music.com.bd).mp3
Ajob,Ajob Bondona,Ajob,1:26,1.33,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Ajob%20Bondona%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Ajob%20Bondona%20(music.com.bd).mp3
Ajob,Bhobotaane,Ajob,4:32,4.17,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Bhobotaane%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Bhobotaane%20(music.com.bd).mp3
Ajob,Bishal Achhe,Ajob,5:07,4.71,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Bishal%20Achhe%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Bishal%20Achhe%20(music.com.bd).mp3
Ajob,Chokkher Pani,Ajob,7:08,6.55,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Chokkher%20Pani%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Chokkher%20Pani%20(music.com.bd).mp3
Ajob,Diner Sheshe,Ajob,3:56,3.62,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Diner%20Sheshe%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Diner%20Sheshe%20(music.com.bd).mp3
Ajob,Khomo Oporadh,Ajob,6:57,6.38,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Khomo%20Oporadh%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Khomo%20Oporadh%20(music.com.bd).mp3
Ajob,Manush Guru,Ajob,7:24,6.8,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Manush%20Guru%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Manush%20Guru%20(music.com.bd).mp3
Ajob,Mohajona,Ajob,4:15,3.9,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Mohajona%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Mohajona%20(music.com.bd).mp3
Ajob,Outro,Ajob,1:38,1.51,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Outro%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Outro%20(music.com.bd).mp3
Ajob,Tomar Shure,Ajob,4:36,4.23,http://music.com.bd/download/Music/A/Ajob/Ajob/Ajob%20-%20Tomar%20Shure%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Ajob/Ajob/Ajob%20-%20Tomar%20Shure%20(music.com.bd).mp3
Akbor,Ami Dukkho Ke Kache Tani,Ekdin Pakhi Ure,4:13,3.88,http://music.com.bd/download/Music/A/Akbor/Ekdin%20Pakhi%20Ure/Akbor%20-%20Ami%20Dukkho%20Ke%20Kache%20Tani%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Akbor/Ekdin%20Pakhi%20Ure/Akbor%20-%20Ami%20Dukkho%20Ke%20Kache%20Tani%20(music.com.bd).mp3
Akbor,Asha Chilo Bhalobasha Chilo,Ekdin Pakhi Ure,4:03,3.73,http://music.com.bd/download/Music/A/Akbor/Ekdin%20Pakhi%20Ure/Akbor%20-%20Asha%20Chilo%20Bhalobasha%20Chilo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Akbor/Ekdin%20Pakhi%20Ure/Akbor%20-%20Asha%20Chilo%20Bhalobasha%20Chilo%20(music.com.bd).mp3
Akbor,Bhalobashe Kokhono Ke,Ekdin Pakhi Ure,4:54,4.51,http://music.com.bd/download/Music/A/Akbor/Ekdin%20Pakhi%20Ure/Akbor%20-%20Bhalobashe%20Kokhono%20Ke%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/A/Akbor/Ekdin%20Pakhi%20Ure/Akbor%20-%20Bhalobashe%20Kokhono%20Ke%20(music.com.bd).mp3
